SOF:StopArea:1525272401,NSR:Quay:29965
RUT:StopArea:0301111302,NSR:Quay:29966
RUT:StopArea:0301111301,NSR:Quay:29967
BRA:StopArea:0602428501,NSR:Quay:29968
BRA:StopArea:0602428502,NSR:Quay:29969
MOR:StopArea:1525850700,NSR:Quay:29970
SOF:StopArea:1525270102,NSR:Quay:29970
SOF:StopArea:1525270101,NSR:Quay:29971
RUT:StopArea:0301132501,NSR:Quay:29972
RUT:StopArea:0301132502,NSR:Quay:29973
BRA:StopArea:0602426001,NSR:Quay:29974
BRA:StopArea:0602426002,NSR:Quay:29975
SOF:StopArea:1504300002,NSR:Quay:29976
RUT:StopArea:0301132304,NSR:Quay:29977
RUT:StopArea:0301132301,NSR:Quay:29978
BRA:StopArea:0602422001,NSR:Quay:29979
BRA:StopArea:0602422002,NSR:Quay:29980
SOF:StopArea:1528261602,NSR:Quay:29981
SOF:StopArea:1528261601,NSR:Quay:29982
RUT:StopArea:0301132402,NSR:Quay:29983
RUT:StopArea:0301132401,NSR:Quay:29984
BRA:StopArea:0602208002,NSR:Quay:29985
BRA:StopArea:0602208003,NSR:Quay:29986
BRA:StopArea:0602208001,NSR:Quay:29987
SOF:StopArea:1528261202,NSR:Quay:29988
RUT:StopArea:0301132701,NSR:Quay:29989
RUT:StopArea:0301132702,NSR:Quay:29990
BRA:StopArea:0602206502,NSR:Quay:29991
BRA:StopArea:0602206504,NSR:Quay:29992
BRA:StopArea:0602206501,NSR:Quay:29993
BRA:StopArea:0602206503,NSR:Quay:29994
SOF:StopArea:1525270501,NSR:Quay:29995
RUT:StopArea:0301132601,NSR:Quay:29996
RUT:StopArea:0301132602,NSR:Quay:29997
BRA:StopArea:0602252002,NSR:Quay:29998
BRA:StopArea:0602252001,NSR:Quay:29999
NRI:StopArea:762144900_6,NSR:Quay:30000
SOF:StopArea:1504012502,NSR:Quay:30000
NRI:StopArea:762144900,NSR:Quay:30000
RUT:StopArea:0301132101,NSR:Quay:30001
RUT:StopArea:0301132102,NSR:Quay:30002
BRA:StopArea:0602424501,NSR:Quay:30003
BRA:StopArea:0602424502,NSR:Quay:30004
MOR:StopArea:1444683500,NSR:Quay:30005
SOF:StopArea:1444683502,NSR:Quay:30005
RUT:StopArea:0301132221,NSR:Quay:30006
RUT:StopArea:0301132202,NSR:Quay:30007
BRA:StopArea:0602256002,NSR:Quay:30008
BRA:StopArea:0602256001,NSR:Quay:30009
RUT:StopArea:0301123302,NSR:Quay:30010
RUT:StopArea:0301123322,NSR:Quay:30011
RUT:StopArea:0301123301,NSR:Quay:30012
MOR:StopArea:1528268900,NSR:Quay:30013
SOF:StopArea:1528268902,NSR:Quay:30013
MOR:StopArea:1528813900,NSR:Quay:30014
SOF:StopArea:1528268901,NSR:Quay:30014
RUT:StopArea:0301123502,NSR:Quay:30015
RUT:StopArea:0301123501,NSR:Quay:30016
BRA:StopArea:0605322502,NSR:Quay:30017
BRA:StopArea:0605322501,NSR:Quay:30018
BRA:StopArea:0605232601,NSR:Quay:30019
BRA:StopArea:0605232602,NSR:Quay:30020
SOF:StopArea:1525271001,NSR:Quay:30021
MOR:StopArea:1525851700,NSR:Quay:30022
SOF:StopArea:1525271002,NSR:Quay:30022
RUT:StopArea:0301121701,NSR:Quay:30023
RUT:StopArea:0301121702,NSR:Quay:30024
BRA:StopArea:0605979602,NSR:Quay:30025
SOF:StopArea:1528260502,NSR:Quay:30026
SOF:StopArea:1528260501,NSR:Quay:30027
RUT:StopArea:0301123022,NSR:Quay:30028
RUT:StopArea:0301123001,NSR:Quay:30029
RUT:StopArea:0301123002,NSR:Quay:30030
RUT:StopArea:0301123021,NSR:Quay:30031
BRA:StopArea:0602436002,NSR:Quay:30032
BRA:StopArea:0602436001,NSR:Quay:30033
MOR:StopArea:1528260100,NSR:Quay:30034
SOF:StopArea:1528260101,NSR:Quay:30034
SOF:StopArea:1528260102,NSR:Quay:30035
RUT:StopArea:0301121401,NSR:Quay:30036
BRA:StopArea:0602411502,NSR:Quay:30037
BRA:StopArea:0602411501,NSR:Quay:30038
MOR:StopArea:1528262000,NSR:Quay:30039
SOF:StopArea:1528262001,NSR:Quay:30039
MOR:StopArea:1528808100,NSR:Quay:30040
SOF:StopArea:1528262002,NSR:Quay:30040
RUT:StopArea:0301121302,NSR:Quay:30041
RUT:StopArea:0301121301,NSR:Quay:30042
BRA:StopArea:0602434501,NSR:Quay:30043
BRA:StopArea:0602434502,NSR:Quay:30044
SOF:StopArea:1525271802,NSR:Quay:30045
RUT:StopArea:0301123202,NSR:Quay:30046
RUT:StopArea:0301123201,NSR:Quay:30047
BRA:StopArea:0602102002,NSR:Quay:30048
VKT:StopArea:0602102001,NSR:Quay:30049
BRA:StopArea:0602102001,NSR:Quay:30049
SOF:StopArea:1528260901,NSR:Quay:30050
SOF:StopArea:1528260902,NSR:Quay:30051
RUT:StopArea:0301133301,NSR:Quay:30052
RUT:StopArea:0301133302,NSR:Quay:30053
BRA:StopArea:0625412501,NSR:Quay:30054
BRA:StopArea:0625412502,NSR:Quay:30055
RUT:StopArea:0301133202,NSR:Quay:30056
RUT:StopArea:0301133201,NSR:Quay:30057
BRA:StopArea:0602121001,NSR:Quay:30058
BRA:StopArea:0602121002,NSR:Quay:30059
MOR:StopArea:1504825100,NSR:Quay:30060
SOF:StopArea:1504013402,NSR:Quay:30060
BRA:StopArea:0602429102,NSR:Quay:30061
BRA:StopArea:0602429101,NSR:Quay:30062
RUT:StopArea:0301042503,NSR:Quay:30063
RUT:StopArea:0301042502,NSR:Quay:30064
RUT:StopArea:0301042501,NSR:Quay:30065
SOF:StopArea:1525851301,NSR:Quay:30066
MOR:StopArea:1525851300,NSR:Quay:30067
SOF:StopArea:1525851302,NSR:Quay:30067
BRA:StopArea:0602429302,NSR:Quay:30068
RUT:StopArea:0301042301,NSR:Quay:30069
MOR:StopArea:1525271900,NSR:Quay:30070
SOF:StopArea:1525272101,NSR:Quay:30070
SOF:StopArea:1525272102,NSR:Quay:30071
BRA:StopArea:0602435001,NSR:Quay:30072
BRA:StopArea:0602435002,NSR:Quay:30073
RUT:StopArea:0301009002,NSR:Quay:30074
RUT:StopArea:0301009001,NSR:Quay:30075
SOF:StopArea:1525272502,NSR:Quay:30076
SOF:StopArea:1525272501,NSR:Quay:30077
BRA:StopArea:0602431002,NSR:Quay:30078
BRA:StopArea:0602431001,NSR:Quay:30079
RUT:StopArea:0301219101,NSR:Quay:30080
MOR:StopArea:1528261300,NSR:Quay:30081
SOF:StopArea:1528261302,NSR:Quay:30081
SOF:StopArea:1528261301,NSR:Quay:30082
BRA:StopArea:0602410001,NSR:Quay:30083
BRA:StopArea:0602410002,NSR:Quay:30084
RUT:StopArea:0301216101,NSR:Quay:30085
RUT:StopArea:0301216106,NSR:Quay:30086
MOR:StopArea:1525850800,NSR:Quay:30087
SOF:StopArea:1525270202,NSR:Quay:30087
MOR:StopArea:1525270200,NSR:Quay:30088
SOF:StopArea:1525270201,NSR:Quay:30088
BRA:StopArea:0602433502,NSR:Quay:30089
BRA:StopArea:0602433501,NSR:Quay:30090
RUT:StopArea:0301042702,NSR:Quay:30091
RUT:StopArea:0301042701,NSR:Quay:30092
MOR:StopArea:1525274800,NSR:Quay:30093
SOF:StopArea:1525274801,NSR:Quay:30093
SOF:StopArea:1525274802,NSR:Quay:30094
BRA:StopArea:0602103002,NSR:Quay:30095
VKT:StopArea:0602103001,NSR:Quay:30096
BRA:StopArea:0602103001,NSR:Quay:30096
RUT:StopArea:0301041022,NSR:Quay:30097
RUT:StopArea:0301041021,NSR:Quay:30098
MOR:StopArea:1444716602,NSR:Quay:30099
SOF:StopArea:1444716602,NSR:Quay:30099
MOR:StopArea:1444002101,NSR:Quay:30100
SOF:StopArea:1444716601,NSR:Quay:30100
BRA:StopArea:0602428002,NSR:Quay:30101
BRA:StopArea:0602428001,NSR:Quay:30102
RUT:StopArea:0301033001,NSR:Quay:30103
RUT:StopArea:0301033021,NSR:Quay:30104
RUT:StopArea:0301033002,NSR:Quay:30105
RUT:StopArea:0301033022,NSR:Quay:30106
MOR:StopArea:1528807800,NSR:Quay:30107
SOF:StopArea:1528261702,NSR:Quay:30107
SOF:StopArea:1528261701,NSR:Quay:30108
BRA:StopArea:0602409502,NSR:Quay:30109
BRA:StopArea:0602409501,NSR:Quay:30110
RUT:StopArea:0301051502,NSR:Quay:30111
MOR:StopArea:1444717302,NSR:Quay:30112
SOF:StopArea:1444717302,NSR:Quay:30112
MOR:StopArea:1444002601,NSR:Quay:30113
SOF:StopArea:1444717301,NSR:Quay:30113
BRA:StopArea:0602122501,NSR:Quay:30114
RUT:StopArea:0301223402,NSR:Quay:30115
RUT:StopArea:0301223401,NSR:Quay:30116
MOR:StopArea:1525271100,NSR:Quay:30117
SOF:StopArea:1525271101,NSR:Quay:30117
MOR:StopArea:1525851800,NSR:Quay:30118
SOF:StopArea:1525271102,NSR:Quay:30118
BRA:StopArea:0625413002,NSR:Quay:30119
RUT:StopArea:0301223601,NSR:Quay:30120
RUT:StopArea:0301223602,NSR:Quay:30121
SOF:StopArea:1528260202,NSR:Quay:30122
MOR:StopArea:1528260200,NSR:Quay:30123
SOF:StopArea:1528260201,NSR:Quay:30123
BRA:StopArea:0602124001,NSR:Quay:30124
BRA:StopArea:0602124002,NSR:Quay:30125
RUT:StopArea:0301229504,NSR:Quay:30126
RUT:StopArea:0301229501,NSR:Quay:30127
MOR:StopArea:1528262100,NSR:Quay:30128
SOF:StopArea:1528262101,NSR:Quay:30128
MOR:StopArea:1528808200,NSR:Quay:30129
SOF:StopArea:1528262102,NSR:Quay:30129
BRA:StopArea:0602411001,NSR:Quay:30130
BRA:StopArea:0602411002,NSR:Quay:30131
RUT:StopArea:0301229302,NSR:Quay:30132
RUT:StopArea:0301229301,NSR:Quay:30133
MOR:StopArea:1525271500,NSR:Quay:30134
SOF:StopArea:1525271501,NSR:Quay:30134
MOR:StopArea:1525852300,NSR:Quay:30135
SOF:StopArea:1525271502,NSR:Quay:30135
BRA:StopArea:0602434001,NSR:Quay:30136
BRA:StopArea:0602434002,NSR:Quay:30137
RUT:StopArea:0301229001,NSR:Quay:30138
RUT:StopArea:0301229002,NSR:Quay:30139
SOF:StopArea:1525271902,NSR:Quay:30140
SOF:StopArea:1525271901,NSR:Quay:30141
BRA:StopArea:0602121501,NSR:Quay:30142
BRA:StopArea:0602121502,NSR:Quay:30143
RUT:StopArea:0301042001,NSR:Quay:30144
RUT:StopArea:0301042002,NSR:Quay:30145
SOF:StopArea:1528260602,NSR:Quay:30146
SOF:StopArea:1528260601,NSR:Quay:30147
BRA:StopArea:0602438002,NSR:Quay:30148
RUT:StopArea:0301219201,NSR:Quay:30149
RUT:StopArea:0301219202,NSR:Quay:30150
MOR:StopArea:1444715002,NSR:Quay:30151
SOF:StopArea:1444715002,NSR:Quay:30151
MOR:StopArea:1444001001,NSR:Quay:30152
SOF:StopArea:1444715001,NSR:Quay:30152
BRA:StopArea:0602436502,NSR:Quay:30153
SOF:StopArea:1504806102,NSR:Quay:30154
SOF:StopArea:1504806101,NSR:Quay:30155
BRA:StopArea:0602432501,NSR:Quay:30156
BRA:StopArea:0602432502,NSR:Quay:30157
SOF:StopArea:1528267902,NSR:Quay:30158
MOR:StopArea:1528267900,NSR:Quay:30159
SOF:StopArea:1528267901,NSR:Quay:30159
BRA:StopArea:0602102502,NSR:Quay:30160
VKT:StopArea:0602102501,NSR:Quay:30161
BRA:StopArea:0602102501,NSR:Quay:30161
RUT:StopArea:0301040501,NSR:Quay:30162
RUT:StopArea:0301040502,NSR:Quay:30163
MOR:StopArea:1528814000,NSR:Quay:30164
SOF:StopArea:1528269001,NSR:Quay:30164
MOR:StopArea:1528269000,NSR:Quay:30165
SOF:StopArea:1528269002,NSR:Quay:30165
BRA:StopArea:0602123001,NSR:Quay:30166
BRA:StopArea:0602123002,NSR:Quay:30167
RUT:StopArea:0301001705,NSR:Quay:30168
SOF:StopArea:1528261401,NSR:Quay:30169
MOR:StopArea:1528807500,NSR:Quay:30170
SOF:StopArea:1528261402,NSR:Quay:30170
BRA:StopArea:0602408501,NSR:Quay:30171
BRA:StopArea:0602408502,NSR:Quay:30172
RUT:StopArea:0301033102,NSR:Quay:30173
RUT:StopArea:0301033101,NSR:Quay:30174
SOF:StopArea:1525270301,NSR:Quay:30175
SOF:StopArea:1525270302,NSR:Quay:30176
BRA:StopArea:0602412002,NSR:Quay:30177
BRA:StopArea:0602412001,NSR:Quay:30178
RUT:StopArea:0301033302,NSR:Quay:30179
RUT:StopArea:0301033301,NSR:Quay:30180
MOR:StopArea:1525852600,NSR:Quay:30181
SOF:StopArea:1525272202,NSR:Quay:30181
MOR:StopArea:1525272000,NSR:Quay:30182
SOF:StopArea:1525272201,NSR:Quay:30182
BRA:StopArea:0602437001,NSR:Quay:30183
BRA:StopArea:0602437002,NSR:Quay:30184
RUT:StopArea:0301051601,NSR:Quay:30185
RUT:StopArea:0301051602,NSR:Quay:30186
SOF:StopArea:1525270701,NSR:Quay:30187
SOF:StopArea:1525270702,NSR:Quay:30188
BRA:StopArea:0602120502,NSR:Quay:30189
BRA:StopArea:0602120501,NSR:Quay:30190
RUT:StopArea:0301219401,NSR:Quay:30191
SOF:StopArea:1525272601,NSR:Quay:30192
SOF:StopArea:1525272602,NSR:Quay:30193
BRA:StopArea:0602410502,NSR:Quay:30194
BRA:StopArea:0602410501,NSR:Quay:30195
RUT:StopArea:0301223702,NSR:Quay:30196
RUT:StopArea:0301223701,NSR:Quay:30197
BRA:StopArea:0602433002,NSR:Quay:30198
BRA:StopArea:0602433001,NSR:Quay:30199
RUT:StopArea:0301051401,NSR:Quay:30200
BRA:StopArea:0602431501,NSR:Quay:30201
BRA:StopArea:0602431502,NSR:Quay:30202
RUT:StopArea:0301223501,NSR:Quay:30203
SOF:StopArea:1519811301,NSR:Quay:30204
BRA:StopArea:0602103502,NSR:Quay:30205
VKT:StopArea:0602103501,NSR:Quay:30206
BRA:StopArea:0602103501,NSR:Quay:30206
RUT:StopArea:0301001301,NSR:Quay:30207
RUT:StopArea:0301001302,NSR:Quay:30208
SOF:StopArea:1519229301,NSR:Quay:30209
SOF:StopArea:1519229302,NSR:Quay:30210
BRA:StopArea:0604044002,NSR:Quay:30211
RUT:StopArea:0301229202,NSR:Quay:30212
RUT:StopArea:0301229201,NSR:Quay:30213
BRA:StopArea:0604015002,NSR:Quay:30214
RUT:StopArea:0301007601,NSR:Quay:30215
RUT:StopArea:0301007602,NSR:Quay:30216
SOF:StopArea:1519810002,NSR:Quay:30217
BRA:StopArea:0604013002,NSR:Quay:30218
MOR:StopArea:1519551900,NSR:Quay:30219
SOF:StopArea:1519219101,NSR:Quay:30219
BRA:StopArea:0604008001,NSR:Quay:30220
BRA:StopArea:0604008002,NSR:Quay:30221
SOF:StopArea:1519811402,NSR:Quay:30222
RUT:StopArea:0301091801,NSR:Quay:30223
RUT:StopArea:0301091802,NSR:Quay:30224
BRA:StopArea:0604012002,NSR:Quay:30225
SOF:StopArea:1519229602,NSR:Quay:30226
SOF:StopArea:1519229601,NSR:Quay:30227
RUT:StopArea:0301094702,NSR:Quay:30228
RUT:StopArea:0301094701,NSR:Quay:30229
BRA:StopArea:0604006002,NSR:Quay:30230
BRA:StopArea:0604006001,NSR:Quay:30231
SOF:StopArea:1519229401,NSR:Quay:30232
RUT:StopArea:0301091701,NSR:Quay:30233
BRA:StopArea:0604039002,NSR:Quay:30234
RUT:StopArea:0301092106,NSR:Quay:30235
RUT:StopArea:0301092105,NSR:Quay:30236
RUT:StopArea:0301092103,NSR:Quay:30237
RUT:StopArea:0301092104,NSR:Quay:30238
BRA:StopArea:0604042002,NSR:Quay:30239
RUT:StopArea:0301091901,NSR:Quay:30240
RUT:StopArea:0301091902,NSR:Quay:30241
BRA:StopArea:0604040002,NSR:Quay:30242
SOF:StopArea:1519809802,NSR:Quay:30243
RUT:StopArea:0301092902,NSR:Quay:30244
BRA:StopArea:0604178501,NSR:Quay:30245
BRA:StopArea:0604178502,NSR:Quay:30246
SOF:StopArea:1418128201,NSR:Quay:30247
RUT:StopArea:0301101302,NSR:Quay:30248
RUT:StopArea:0301101301,NSR:Quay:30249
BRA:StopArea:0604014002,NSR:Quay:30250
SOF:StopArea:1433371001,NSR:Quay:30251
SOF:StopArea:1433371002,NSR:Quay:30252
RUT:StopArea:0301101202,NSR:Quay:30253
RUT:StopArea:0301101201,NSR:Quay:30254
BRA:StopArea:0604009002,NSR:Quay:30255
BRA:StopArea:0604009001,NSR:Quay:30256
SOF:StopArea:1433365201,NSR:Quay:30257
SOF:StopArea:1433365202,NSR:Quay:30258
RUT:StopArea:0301103402,NSR:Quay:30259
BRA:StopArea:0604011001,NSR:Quay:30260
SOF:StopArea:1433365001,NSR:Quay:30261
RUT:StopArea:0301103502,NSR:Quay:30262
BRA:StopArea:0604007001,NSR:Quay:30263
BRA:StopArea:0604007002,NSR:Quay:30264
SOF:StopArea:1433377501,NSR:Quay:30265
SOF:StopArea:1433377502,NSR:Quay:30266
RUT:StopArea:0301103602,NSR:Quay:30267
BRA:StopArea:0604038002,NSR:Quay:30268
SOF:StopArea:1433364902,NSR:Quay:30269
SOF:StopArea:1433364901,NSR:Quay:30270
RUT:StopArea:0301103702,NSR:Quay:30271
BRA:StopArea:0604003001,NSR:Quay:30272
BRA:StopArea:0604003002,NSR:Quay:30273
SOF:StopArea:1433370801,NSR:Quay:30274
SOF:StopArea:1433370802,NSR:Quay:30275
RUT:StopArea:0301103302,NSR:Quay:30276
BRA:StopArea:0604041002,NSR:Quay:30277
SOF:StopArea:1433374402,NSR:Quay:30278
SOF:StopArea:1433374401,NSR:Quay:30279
RUT:StopArea:0301101102,NSR:Quay:30280
RUT:StopArea:0301101101,NSR:Quay:30281
BRA:StopArea:0604041201,NSR:Quay:30282
BRA:StopArea:0604041202,NSR:Quay:30283
SOF:StopArea:1433367402,NSR:Quay:30284
SOF:StopArea:1433367401,NSR:Quay:30285
RUT:StopArea:0301095104,NSR:Quay:30286
RUT:StopArea:0301095108,NSR:Quay:30287
NRI:StopArea:762013153,NSR:Quay:30288
RUT:StopArea:0301095112,NSR:Quay:30288
NRI:StopArea:762013153_A,NSR:Quay:30288
RUT:StopArea:0301095110,NSR:Quay:30289
RUT:StopArea:0301095102,NSR:Quay:30290
RUT:StopArea:0301095106,NSR:Quay:30291
BRA:StopArea:0604041502,NSR:Quay:30292
SOF:StopArea:1433369901,NSR:Quay:30293
SOF:StopArea:1433369902,NSR:Quay:30294
RUT:StopArea:0301099302,NSR:Quay:30295
RUT:StopArea:0301099301,NSR:Quay:30296
VKT:StopArea:0602104501,NSR:Quay:30297
BRA:StopArea:0602104501,NSR:Quay:30297
BRA:StopArea:0602104502,NSR:Quay:30298
SOF:StopArea:1433371501,NSR:Quay:30299
SOF:StopArea:1433371502,NSR:Quay:30300
RUT:StopArea:0301099402,NSR:Quay:30301
RUT:StopArea:0301099401,NSR:Quay:30302
BRA:StopArea:0602106002,NSR:Quay:30303
VKT:StopArea:0602106001,NSR:Quay:30304
BRA:StopArea:0602106001,NSR:Quay:30304
SOF:StopArea:1433367001,NSR:Quay:30305
SOF:StopArea:1433367002,NSR:Quay:30306
RUT:StopArea:0301099501,NSR:Quay:30307
RUT:StopArea:0301099502,NSR:Quay:30308
BRA:StopArea:0602110002,NSR:Quay:30309
BRA:StopArea:0602110001,NSR:Quay:30310
SOF:StopArea:1433369501,NSR:Quay:30311
RUT:StopArea:0301099602,NSR:Quay:30312
RUT:StopArea:0301099601,NSR:Quay:30313
BRA:StopArea:0602437501,NSR:Quay:30314
SOF:StopArea:1433377802,NSR:Quay:30315
SOF:StopArea:1433377801,NSR:Quay:30316
RUT:StopArea:0301099701,NSR:Quay:30317
RUT:StopArea:0301099702,NSR:Quay:30318
BRA:StopArea:0602126302,NSR:Quay:30319
BRA:StopArea:0602126301,NSR:Quay:30320
SOF:StopArea:1433378101,NSR:Quay:30321
SOF:StopArea:1433378102,NSR:Quay:30322
RUT:StopArea:0301096201,NSR:Quay:30323
BRA:StopArea:0602126701,NSR:Quay:30324
BRA:StopArea:0602126702,NSR:Quay:30325
SOF:StopArea:1433366302,NSR:Quay:30326
SOF:StopArea:1433366301,NSR:Quay:30327
BRA:StopArea:0602106501,NSR:Quay:30328
BRA:StopArea:0602106502,NSR:Quay:30329
RUT:StopArea:0301086722,NSR:Quay:30330
RUT:StopArea:0301086721,NSR:Quay:30331
SOF:StopArea:1433370102,NSR:Quay:30332
SOF:StopArea:1433370101,NSR:Quay:30333
BRA:StopArea:0602108002,NSR:Quay:30334
BRA:StopArea:0602108001,NSR:Quay:30335
RUT:StopArea:0301031212,NSR:Quay:30336
RUT:StopArea:0301031211,NSR:Quay:30337
SOF:StopArea:1433374502,NSR:Quay:30338
SOF:StopArea:1433374501,NSR:Quay:30339
VKT:StopArea:0602105001,NSR:Quay:30340
BRA:StopArea:0602105001,NSR:Quay:30340
BRA:StopArea:0602105002,NSR:Quay:30341
RUT:StopArea:0301005702,NSR:Quay:30342
RUT:StopArea:0301005711,NSR:Quay:30343
SOF:StopArea:1433377101,NSR:Quay:30344
SOF:StopArea:1433377102,NSR:Quay:30345
BRA:StopArea:0602111001,NSR:Quay:30346
BRA:StopArea:0602111002,NSR:Quay:30347
RUT:StopArea:0301061712,NSR:Quay:30348
RUT:StopArea:0301061701,NSR:Quay:30349
SOF:StopArea:1433367502,NSR:Quay:30350
SOF:StopArea:1433367501,NSR:Quay:30351
BRA:StopArea:0602125002,NSR:Quay:30352
BRA:StopArea:0602125001,NSR:Quay:30353
RUT:StopArea:0301093702,NSR:Quay:30354
RUT:StopArea:0301093701,NSR:Quay:30355
SOF:StopArea:1433369801,NSR:Quay:30356
SOF:StopArea:1433369802,NSR:Quay:30357
BRA:StopArea:0602126901,NSR:Quay:30358
BRA:StopArea:0602126902,NSR:Quay:30359
RUT:StopArea:0301093301,NSR:Quay:30360
RUT:StopArea:0301093302,NSR:Quay:30361
BRA:StopArea:0602124602,NSR:Quay:30362
BRA:StopArea:0602124601,NSR:Quay:30363
RUT:StopArea:0301083102,NSR:Quay:30364
RUT:StopArea:0301083101,NSR:Quay:30365
BRA:StopArea:0602107002,NSR:Quay:30366
BRA:StopArea:0602107001,NSR:Quay:30367
RUT:StopArea:0301072701,NSR:Quay:30368
RUT:StopArea:0301072702,NSR:Quay:30369
VKT:StopArea:0602104001,NSR:Quay:30370
BRA:StopArea:0602104001,NSR:Quay:30370
BRA:StopArea:0602104002,NSR:Quay:30371
BRA:StopArea:0602126401,NSR:Quay:30372
BRA:StopArea:0602126402,NSR:Quay:30373
RUT:StopArea:0301221302,NSR:Quay:30374
RUT:StopArea:0301221301,NSR:Quay:30375
SOF:StopArea:1401203501,NSR:Quay:30376
SOF:StopArea:1401203502,NSR:Quay:30377
BRA:StopArea:0602110501,NSR:Quay:30378
BRA:StopArea:0602110502,NSR:Quay:30379
RUT:StopArea:0301062502,NSR:Quay:30380
RUT:StopArea:0301062501,NSR:Quay:30381
SOF:StopArea:1401196002,NSR:Quay:30382
SOF:StopArea:1401196001,NSR:Quay:30383
BRA:StopArea:0602109002,NSR:Quay:30384
BRA:StopArea:0602109001,NSR:Quay:30385
RUT:StopArea:0301005202,NSR:Quay:30386
SOF:StopArea:1401215602,NSR:Quay:30387
SOF:StopArea:1401215601,NSR:Quay:30388
SOF:StopArea:1401183302,NSR:Quay:30389
SOF:StopArea:1401183301,NSR:Quay:30390
RUT:StopArea:0301226601,NSR:Quay:30391
RUT:StopArea:0301226602,NSR:Quay:30392
BRA:StopArea:0627008004,NSR:Quay:30393
BRA:StopArea:0627008002,NSR:Quay:30394
BRA:StopArea:0627008003,NSR:Quay:30395
BRA:StopArea:0627008001,NSR:Quay:30396
SOF:StopArea:1401185901,NSR:Quay:30397
RUT:StopArea:0301004802,NSR:Quay:30398
RUT:StopArea:0301004801,NSR:Quay:30398
BRA:StopArea:0627010001,NSR:Quay:30399
BRA:StopArea:0627010002,NSR:Quay:30400
SOF:StopArea:1401208401,NSR:Quay:30401
RUT:StopArea:0301087202,NSR:Quay:30402
RUT:StopArea:0301087201,NSR:Quay:30403
BRA:StopArea:0627018002,NSR:Quay:30404
BRA:StopArea:0627018001,NSR:Quay:30405
SOF:StopArea:1401208302,NSR:Quay:30406
SOF:StopArea:1401208301,NSR:Quay:30407
RUT:StopArea:0301093602,NSR:Quay:30408
RUT:StopArea:0301093601,NSR:Quay:30409
BRA:StopArea:0627203001,NSR:Quay:30410
BRA:StopArea:0627203002,NSR:Quay:30411
SOF:StopArea:1401193301,NSR:Quay:30412
SOF:StopArea:1401193302,NSR:Quay:30413
RUT:StopArea:0301037302,NSR:Quay:30414
RUT:StopArea:0301037301,NSR:Quay:30415
BRA:StopArea:0627014002,NSR:Quay:30416
BRA:StopArea:0627014001,NSR:Quay:30417
SOF:StopArea:1401195402,NSR:Quay:30418
SOF:StopArea:1401195401,NSR:Quay:30419
RUT:StopArea:0301035002,NSR:Quay:30420
RUT:StopArea:0301035001,NSR:Quay:30421
BRA:StopArea:0627122402,NSR:Quay:30422
BRA:StopArea:0627122401,NSR:Quay:30423
SOF:StopArea:1401202901,NSR:Quay:30424
SOF:StopArea:1401202903,NSR:Quay:30425
SOF:StopArea:1401202902,NSR:Quay:30426
BRA:StopArea:0627122201,NSR:Quay:30427
BRA:StopArea:0627122202,NSR:Quay:30428
SOF:StopArea:1401215402,NSR:Quay:30429
SOF:StopArea:1401215401,NSR:Quay:30430
RUT:StopArea:0301087602,NSR:Quay:30431
RUT:StopArea:0301087601,NSR:Quay:30432
BRA:StopArea:0627013002,NSR:Quay:30433
BRA:StopArea:0627013001,NSR:Quay:30434
SOF:StopArea:1401201801,NSR:Quay:30435
SOF:StopArea:1401201802,NSR:Quay:30436
RUT:StopArea:0301072402,NSR:Quay:30437
RUT:StopArea:0301072401,NSR:Quay:30438
BRA:StopArea:0627204001,NSR:Quay:30439
BRA:StopArea:0627204002,NSR:Quay:30440
SOF:StopArea:1401207601,NSR:Quay:30441
SOF:StopArea:1401207602,NSR:Quay:30442
RUT:StopArea:0301084102,NSR:Quay:30443
RUT:StopArea:0301084101,NSR:Quay:30444
BRA:StopArea:0627017001,NSR:Quay:30445
BRA:StopArea:0627017002,NSR:Quay:30446
SOF:StopArea:1401203101,NSR:Quay:30447
SOF:StopArea:1401203102,NSR:Quay:30448
RUT:StopArea:0301030601,NSR:Quay:30449
RUT:StopArea:0301030602,NSR:Quay:30450
BRA:StopArea:0627201001,NSR:Quay:30451
BRA:StopArea:0627201002,NSR:Quay:30452
SOF:StopArea:1401207501,NSR:Quay:30453
SOF:StopArea:1401207502,NSR:Quay:30454
RUT:StopArea:0301226502,NSR:Quay:30455
RUT:StopArea:0301226501,NSR:Quay:30456
BRA:StopArea:0627100502,NSR:Quay:30457
SOF:StopArea:1401186201,NSR:Quay:30458
RUT:StopArea:0301087101,NSR:Quay:30459
RUT:StopArea:0301087102,NSR:Quay:30460
BRA:StopArea:0627534301,NSR:Quay:30461
SOF:StopArea:1433376902,NSR:Quay:30462
SOF:StopArea:1433376901,NSR:Quay:30463
RUT:StopArea:0301085201,NSR:Quay:30464
RUT:StopArea:0301085202,NSR:Quay:30465
BRA:StopArea:0627205002,NSR:Quay:30466
BRA:StopArea:0627205001,NSR:Quay:30467
SOF:StopArea:1401198702,NSR:Quay:30468
SOF:StopArea:1401198701,NSR:Quay:30469
RUT:StopArea:0301091202,NSR:Quay:30470
RUT:StopArea:0301091201,NSR:Quay:30471
BRA:StopArea:0627012002,NSR:Quay:30472
BRA:StopArea:0627012001,NSR:Quay:30473
SOF:StopArea:1401198802,NSR:Quay:30474
SOF:StopArea:1401198801,NSR:Quay:30475
